"","Year","(semi-) final","Edition","JuryOrTelevoting","FromCountry","ToCountry","Points","ToSameAsFrom","FinalOrSemiFinal"
"7142",1992,"f","1992f","J","Spain","The Netherlands",7,"no","Final"
"7143",1992,"f","1992f","J","Spain","Turkey",0,"no","Final"
"7144",1992,"f","1992f","J","Spain","United Kingdom",5,"no","Final"
"7145",1992,"f","1992f","J","Spain","Yugoslavia",0,"no","Final"
"7146",1992,"f","1992f","J","Sweden","Austria",1,"no","Final"
"7147",1992,"f","1992f","J","Sweden","Belgium",0,"no","Final"
"7148",1992,"f","1992f","J","Sweden","Cyprus",0,"no","Final"
"7149",1992,"f","1992f","J","Sweden","Denmark",7,"no","Final"
"7150",1992,"f","1992f","J","Sweden","Finland",0,"no","Final"
"7151",1992,"f","1992f","J","Sweden","France",0,"no","Final"
"7152",1992,"f","1992f","J","Sweden","Germany",0,"no","Final"
"7153",1992,"f","1992f","J","Sweden","Greece",3,"no","Final"
"7154",1992,"f","1992f","J","Sweden","Iceland",6,"no","Final"
"7155",1992,"f","1992f","J","Sweden","Ireland",10,"no","Final"
"7156",1992,"f","1992f","J","Sweden","Israel",4,"no","Final"
"7157",1992,"f","1992f","J","Sweden","Italy",8,"no","Final"
"7158",1992,"f","1992f","J","Sweden","Luxembourg",0,"no","Final"
"7159",1992,"f","1992f","J","Sweden","Malta",12,"no","Final"
"7160",1992,"f","1992f","J","Sweden","Norway",2,"no","Final"
"7161",1992,"f","1992f","J","Sweden","Portugal",0,"no","Final"
"7162",1992,"f","1992f","J","Sweden","Spain",0,"no","Final"
"7163",1992,"f","1992f","J","Sweden","Sweden",0,"yes","Final"
"7164",1992,"f","1992f","J","Sweden","Switzerland",0,"no","Final"
"7165",1992,"f","1992f","J","Sweden","The Netherlands",0,"no","Final"
"7166",1992,"f","1992f","J","Sweden","Turkey",0,"no","Final"
"7167",1992,"f","1992f","J","Sweden","United Kingdom",5,"no","Final"
"7168",1992,"f","1992f","J","Sweden","Yugoslavia",0,"no","Final"
"7169",1992,"f","1992f","J","Switzerland","Austria",0,"no","Final"
"7170",1992,"f","1992f","J","Switzerland","Belgium",0,"no","Final"
"7171",1992,"f","1992f","J","Switzerland","Cyprus",2,"no","Final"
"7172",1992,"f","1992f","J","Switzerland","Denmark",0,"no","Final"
"7173",1992,"f","1992f","J","Switzerland","Finland",0,"no","Final"
"7174",1992,"f","1992f","J","Switzerland","France",12,"no","Final"
"7175",1992,"f","1992f","J","Switzerland","Germany",0,"no","Final"
"7176",1992,"f","1992f","J","Switzerland","Greece",10,"no","Final"
"7177",1992,"f","1992f","J","Switzerland","Iceland",3,"no","Final"
"7178",1992,"f","1992f","J","Switzerland","Ireland",6,"no","Final"
"7179",1992,"f","1992f","J","Switzerland","Israel",4,"no","Final"
"7180",1992,"f","1992f","J","Switzerland","Italy",7,"no","Final"
"7181",1992,"f","1992f","J","Switzerland","Luxembourg",0,"no","Final"
"7182",1992,"f","1992f","J","Switzerland","Malta",5,"no","Final"
"7183",1992,"f","1992f","J","Switzerland","Norway",0,"no","Final"
"7184",1992,"f","1992f","J","Switzerland","Portugal",0,"no","Final"
"7185",1992,"f","1992f","J","Switzerland","Spain",0,"no","Final"
"7186",1992,"f","1992f","J","Switzerland","Sweden",0,"no","Final"
"7187",1992,"f","1992f","J","Switzerland","Switzerland",0,"yes","Final"
"7188",1992,"f","1992f","J","Switzerland","The Netherlands",1,"no","Final"
"7189",1992,"f","1992f","J","Switzerland","Turkey",0,"no","Final"
"7190",1992,"f","1992f","J","Switzerland","United Kingdom",8,"no","Final"
"7191",1992,"f","1992f","J","Switzerland","Yugoslavia",0,"no","Final"
"7192",1992,"f","1992f","J","The Netherlands","Austria",0,"no","Final"
"7193",1992,"f","1992f","J","The Netherlands","Belgium",0,"no","Final"
"7194",1992,"f","1992f","J","The Netherlands","Cyprus",8,"no","Final"
"7195",1992,"f","1992f","J","The Netherlands","Denmark",0,"no","Final"
"7196",1992,"f","1992f","J","The Netherlands","Finland",0,"no","Final"
"7197",1992,"f","1992f","J","The Netherlands","France",6,"no","Final"
"7198",1992,"f","1992f","J","The Netherlands","Germany",0,"no","Final"
"7199",1992,"f","1992f","J","The Netherlands","Greece",4,"no","Final"
"7200",1992,"f","1992f","J","The Netherlands","Iceland",2,"no","Final"
"7201",1992,"f","1992f","J","The Netherlands","Ireland",10,"no","Final"
"7202",1992,"f","1992f","J","The Netherlands","Israel",3,"no","Final"
"7203",1992,"f","1992f","J","The Netherlands","Italy",12,"no","Final"
"7204",1992,"f","1992f","J","The Netherlands","Luxembourg",0,"no","Final"
"7205",1992,"f","1992f","J","The Netherlands","Malta",5,"no","Final"
"7206",1992,"f","1992f","J","The Netherlands","Norway",0,"no","Final"
"7207",1992,"f","1992f","J","The Netherlands","Portugal",0,"no","Final"
"7208",1992,"f","1992f","J","The Netherlands","Spain",1,"no","Final"
"7209",1992,"f","1992f","J","The Netherlands","Sweden",0,"no","Final"
"7210",1992,"f","1992f","J","The Netherlands","Switzerland",0,"no","Final"
"7211",1992,"f","1992f","J","The Netherlands","The Netherlands",0,"yes","Final"
"7212",1992,"f","1992f","J","The Netherlands","Turkey",0,"no","Final"
"7213",1992,"f","1992f","J","The Netherlands","United Kingdom",7,"no","Final"
"7214",1992,"f","1992f","J","The Netherlands","Yugoslavia",0,"no","Final"
"7215",1992,"f","1992f","J","Turkey","Austria",0,"no","Final"
"7216",1992,"f","1992f","J","Turkey","Belgium",4,"no","Final"
"7217",1992,"f","1992f","J","Turkey","Cyprus",0,"no","Final"
"7218",1992,"f","1992f","J","Turkey","Denmark",0,"no","Final"
"7219",1992,"f","1992f","J","Turkey","Finland",0,"no","Final"
"7220",1992,"f","1992f","J","Turkey","France",3,"no","Final"
"7221",1992,"f","1992f","J","Turkey","Germany",0,"no","Final"
"7222",1992,"f","1992f","J","Turkey","Greece",8,"no","Final"
"7223",1992,"f","1992f","J","Turkey","Iceland",0,"no","Final"
"7224",1992,"f","1992f","J","Turkey","Ireland",12,"no","Final"
"7225",1992,"f","1992f","J","Turkey","Israel",2,"no","Final"
"7226",1992,"f","1992f","J","Turkey","Italy",5,"no","Final"
"7227",1992,"f","1992f","J","Turkey","Luxembourg",0,"no","Final"
"7228",1992,"f","1992f","J","Turkey","Malta",0,"no","Final"
"7229",1992,"f","1992f","J","Turkey","Norway",0,"no","Final"
"7230",1992,"f","1992f","J","Turkey","Portugal",0,"no","Final"
"7231",1992,"f","1992f","J","Turkey","Spain",1,"no","Final"
"7232",1992,"f","1992f","J","Turkey","Sweden",0,"no","Final"
"7233",1992,"f","1992f","J","Turkey","Switzerland",0,"no","Final"
"7234",1992,"f","1992f","J","Turkey","The Netherlands",7,"no","Final"
"7235",1992,"f","1992f","J","Turkey","Turkey",0,"yes","Final"
"7236",1992,"f","1992f","J","Turkey","United Kingdom",10,"no","Final"
"7237",1992,"f","1992f","J","Turkey","Yugoslavia",6,"no","Final"
"7238",1992,"f","1992f","J","United Kingdom","Austria",10,"no","Final"
"7239",1992,"f","1992f","J","United Kingdom","Belgium",0,"no","Final"
"7240",1992,"f","1992f","J","United Kingdom","Cyprus",0,"no","Final"
"7241",1992,"f","1992f","J","United Kingdom","Denmark",3,"no","Final"
"7242",1992,"f","1992f","J","United Kingdom","Finland",0,"no","Final"
"7243",1992,"f","1992f","J","United Kingdom","France",0,"no","Final"
"7244",1992,"f","1992f","J","United Kingdom","Germany",6,"no","Final"
"7245",1992,"f","1992f","J","United Kingdom","Greece",0,"no","Final"
"7246",1992,"f","1992f","J","United Kingdom","Iceland",12,"no","Final"
"7247",1992,"f","1992f","J","United Kingdom","Ireland",8,"no","Final"
"7248",1992,"f","1992f","J","United Kingdom","Israel",7,"no","Final"
"7249",1992,"f","1992f","J","United Kingdom","Italy",0,"no","Final"
"7250",1992,"f","1992f","J","United Kingdom","Luxembourg",0,"no","Final"
"7251",1992,"f","1992f","J","United Kingdom","Malta",0,"no","Final"
"7252",1992,"f","1992f","J","United Kingdom","Norway",5,"no","Final"
"7253",1992,"f","1992f","J","United Kingdom","Portugal",0,"no","Final"
"7254",1992,"f","1992f","J","United Kingdom","Spain",1,"no","Final"
"7255",1992,"f","1992f","J","United Kingdom","Sweden",0,"no","Final"
"7256",1992,"f","1992f","J","United Kingdom","Switzerland",4,"no","Final"
"7257",1992,"f","1992f","J","United Kingdom","The Netherlands",2,"no","Final"
"7258",1992,"f","1992f","J","United Kingdom","Turkey",0,"no","Final"
"7259",1992,"f","1992f","J","United Kingdom","United Kingdom",0,"yes","Final"
"7260",1992,"f","1992f","J","United Kingdom","Yugoslavia",0,"no","Final"
"7261",1992,"f","1992f","J","Yugoslavia","Austria",0,"no","Final"
"7262",1992,"f","1992f","J","Yugoslavia","Belgium",0,"no","Final"
"7263",1992,"f","1992f","J","Yugoslavia","Cyprus",8,"no","Final"
"7264",1992,"f","1992f","J","Yugoslavia","Denmark",0,"no","Final"
"7265",1992,"f","1992f","J","Yugoslavia","Finland",3,"no","Final"
"7266",1992,"f","1992f","J","Yugoslavia","France",0,"no","Final"
"7267",1992,"f","1992f","J","Yugoslavia","Germany",0,"no","Final"
"7268",1992,"f","1992f","J","Yugoslavia","Greece",7,"no","Final"
"7269",1992,"f","1992f","J","Yugoslavia","Iceland",0,"no","Final"
"7270",1992,"f","1992f","J","Yugoslavia","Ireland",2,"no","Final"
"7271",1992,"f","1992f","J","Yugoslavia","Israel",12,"no","Final"
"7272",1992,"f","1992f","J","Yugoslavia","Italy",0,"no","Final"
"7273",1992,"f","1992f","J","Yugoslavia","Luxembourg",0,"no","Final"
"7274",1992,"f","1992f","J","Yugoslavia","Malta",10,"no","Final"
"7275",1992,"f","1992f","J","Yugoslavia","Norway",1,"no","Final"
"7276",1992,"f","1992f","J","Yugoslavia","Portugal",5,"no","Final"
"7277",1992,"f","1992f","J","Yugoslavia","Spain",0,"no","Final"
"7278",1992,"f","1992f","J","Yugoslavia","Sweden",4,"no","Final"
"7279",1992,"f","1992f","J","Yugoslavia","Switzerland",0,"no","Final"
"7280",1992,"f","1992f","J","Yugoslavia","The Netherlands",0,"no","Final"
"7281",1992,"f","1992f","J","Yugoslavia","Turkey",6,"no","Final"
"7282",1992,"f","1992f","J","Yugoslavia","United Kingdom",0,"no","Final"
"7283",1992,"f","1992f","J","Yugoslavia","Yugoslavia",0,"yes","Final"
"7284",1993,"f","1993f","J","Austria","Austria",0,"yes","Final"
"7285",1993,"f","1993f","J","Austria","Belgium",0,"no","Final"
"7286",1993,"f","1993f","J","Austria","Bosnia & Herzegovina",0,"no","Final"
"7287",1993,"f","1993f","J","Austria","Croatia",0,"no","Final"
"7288",1993,"f","1993f","J","Austria","Cyprus",0,"no","Final"
"7289",1993,"f","1993f","J","Austria","Denmark",0,"no","Final"
"7290",1993,"f","1993f","J","Austria","Finland",0,"no","Final"
"7291",1993,"f","1993f","J","Austria","France",7,"no","Final"
"7292",1993,"f","1993f","J","Austria","Germany",0,"no","Final"
"7293",1993,"f","1993f","J","Austria","Greece",0,"no","Final"
"7294",1993,"f","1993f","J","Austria","Iceland",1,"no","Final"
"7295",1993,"f","1993f","J","Austria","Ireland",8,"no","Final"
"7296",1993,"f","1993f","J","Austria","Israel",0,"no","Final"
"7297",1993,"f","1993f","J","Austria","Italy",0,"no","Final"
"7298",1993,"f","1993f","J","Austria","Luxembourg",0,"no","Final"
"7299",1993,"f","1993f","J","Austria","Malta",4,"no","Final"
"7300",1993,"f","1993f","J","Austria","Norway",0,"no","Final"
"7301",1993,"f","1993f","J","Austria","Portugal",5,"no","Final"
"7302",1993,"f","1993f","J","Austria","Slovenia",0,"no","Final"
"7303",1993,"f","1993f","J","Austria","Spain",2,"no","Final"
"7304",1993,"f","1993f","J","Austria","Sweden",10,"no","Final"
"7305",1993,"f","1993f","J","Austria","Switzerland",6,"no","Final"
"7306",1993,"f","1993f","J","Austria","The Netherlands",3,"no","Final"
"7307",1993,"f","1993f","J","Austria","Turkey",0,"no","Final"
"7308",1993,"f","1993f","J","Austria","United Kingdom",12,"no","Final"
"7309",1993,"f","1993f","J","Belgium","Austria",3,"no","Final"
"7310",1993,"f","1993f","J","Belgium","Belgium",0,"yes","Final"
"7311",1993,"f","1993f","J","Belgium","Bosnia & Herzegovina",1,"no","Final"
"7312",1993,"f","1993f","J","Belgium","Croatia",4,"no","Final"
"7313",1993,"f","1993f","J","Belgium","Cyprus",0,"no","Final"
"7314",1993,"f","1993f","J","Belgium","Denmark",0,"no","Final"
"7315",1993,"f","1993f","J","Belgium","Finland",0,"no","Final"
"7316",1993,"f","1993f","J","Belgium","France",0,"no","Final"
"7317",1993,"f","1993f","J","Belgium","Germany",0,"no","Final"
"7318",1993,"f","1993f","J","Belgium","Greece",0,"no","Final"
"7319",1993,"f","1993f","J","Belgium","Iceland",0,"no","Final"
"7320",1993,"f","1993f","J","Belgium","Ireland",2,"no","Final"
"7321",1993,"f","1993f","J","Belgium","Israel",0,"no","Final"
"7322",1993,"f","1993f","J","Belgium","Italy",0,"no","Final"
"7323",1993,"f","1993f","J","Belgium","Luxembourg",0,"no","Final"
"7324",1993,"f","1993f","J","Belgium","Malta",0,"no","Final"
"7325",1993,"f","1993f","J","Belgium","Norway",6,"no","Final"
"7326",1993,"f","1993f","J","Belgium","Portugal",0,"no","Final"
"7327",1993,"f","1993f","J","Belgium","Slovenia",0,"no","Final"
"7328",1993,"f","1993f","J","Belgium","Spain",5,"no","Final"
"7329",1993,"f","1993f","J","Belgium","Sweden",10,"no","Final"
"7330",1993,"f","1993f","J","Belgium","Switzerland",8,"no","Final"
"7331",1993,"f","1993f","J","Belgium","The Netherlands",7,"no","Final"
"7332",1993,"f","1993f","J","Belgium","Turkey",0,"no","Final"
"7333",1993,"f","1993f","J","Belgium","United Kingdom",12,"no","Final"
"7334",1993,"f","1993f","J","Bosnia & Herzegovina","Austria",12,"no","Final"
"7335",1993,"f","1993f","J","Bosnia & Herzegovina","Belgium",0,"no","Final"
"7336",1993,"f","1993f","J","Bosnia & Herzegovina","Bosnia & Herzegovina",0,"yes","Final"
"7337",1993,"f","1993f","J","Bosnia & Herzegovina","Croatia",0,"no","Final"
"7338",1993,"f","1993f","J","Bosnia & Herzegovina","Cyprus",0,"no","Final"
"7339",1993,"f","1993f","J","Bosnia & Herzegovina","Denmark",5,"no","Final"
"7340",1993,"f","1993f","J","Bosnia & Herzegovina","Finland",0,"no","Final"
"7341",1993,"f","1993f","J","Bosnia & Herzegovina","France",0,"no","Final"
"7342",1993,"f","1993f","J","Bosnia & Herzegovina","Germany",0,"no","Final"
"7343",1993,"f","1993f","J","Bosnia & Herzegovina","Greece",0,"no","Final"
"7344",1993,"f","1993f","J","Bosnia & Herzegovina","Iceland",0,"no","Final"
"7345",1993,"f","1993f","J","Bosnia & Herzegovina","Ireland",8,"no","Final"
"7346",1993,"f","1993f","J","Bosnia & Herzegovina","Israel",0,"no","Final"
"7347",1993,"f","1993f","J","Bosnia & Herzegovina","Italy",0,"no","Final"
"7348",1993,"f","1993f","J","Bosnia & Herzegovina","Luxembourg",0,"no","Final"
"7349",1993,"f","1993f","J","Bosnia & Herzegovina","Malta",4,"no","Final"
"7350",1993,"f","1993f","J","Bosnia & Herzegovina","Norway",7,"no","Final"
"7351",1993,"f","1993f","J","Bosnia & Herzegovina","Portugal",0,"no","Final"
"7352",1993,"f","1993f","J","Bosnia & Herzegovina","Slovenia",1,"no","Final"
"7353",1993,"f","1993f","J","Bosnia & Herzegovina","Spain",6,"no","Final"
"7354",1993,"f","1993f","J","Bosnia & Herzegovina","Sweden",0,"no","Final"
"7355",1993,"f","1993f","J","Bosnia & Herzegovina","Switzerland",0,"no","Final"
"7356",1993,"f","1993f","J","Bosnia & Herzegovina","The Netherlands",10,"no","Final"
"7357",1993,"f","1993f","J","Bosnia & Herzegovina","Turkey",2,"no","Final"
"7358",1993,"f","1993f","J","Bosnia & Herzegovina","United Kingdom",3,"no","Final"
"7359",1993,"f","1993f","J","Croatia","Austria",0,"no","Final"
"7360",1993,"f","1993f","J","Croatia","Belgium",0,"no","Final"
"7361",1993,"f","1993f","J","Croatia","Bosnia & Herzegovina",0,"no","Final"
"7362",1993,"f","1993f","J","Croatia","Croatia",0,"yes","Final"
"7363",1993,"f","1993f","J","Croatia","Cyprus",0,"no","Final"
"7364",1993,"f","1993f","J","Croatia","Denmark",0,"no","Final"
"7365",1993,"f","1993f","J","Croatia","Finland",0,"no","Final"
"7366",1993,"f","1993f","J","Croatia","France",8,"no","Final"
"7367",1993,"f","1993f","J","Croatia","Germany",0,"no","Final"
"7368",1993,"f","1993f","J","Croatia","Greece",0,"no","Final"
"7369",1993,"f","1993f","J","Croatia","Iceland",5,"no","Final"
"7370",1993,"f","1993f","J","Croatia","Ireland",6,"no","Final"
"7371",1993,"f","1993f","J","Croatia","Israel",0,"no","Final"
"7372",1993,"f","1993f","J","Croatia","Italy",0,"no","Final"
"7373",1993,"f","1993f","J","Croatia","Luxembourg",0,"no","Final"
"7374",1993,"f","1993f","J","Croatia","Malta",4,"no","Final"
"7375",1993,"f","1993f","J","Croatia","Norway",12,"no","Final"
"7376",1993,"f","1993f","J","Croatia","Portugal",0,"no","Final"
"7377",1993,"f","1993f","J","Croatia","Slovenia",0,"no","Final"
"7378",1993,"f","1993f","J","Croatia","Spain",7,"no","Final"
"7379",1993,"f","1993f","J","Croatia","Sweden",0,"no","Final"
"7380",1993,"f","1993f","J","Croatia","Switzerland",2,"no","Final"
"7381",1993,"f","1993f","J","Croatia","The Netherlands",3,"no","Final"
"7382",1993,"f","1993f","J","Croatia","Turkey",1,"no","Final"
"7383",1993,"f","1993f","J","Croatia","United Kingdom",10,"no","Final"
"7384",1993,"f","1993f","J","Cyprus","Austria",0,"no","Final"
"7385",1993,"f","1993f","J","Cyprus","Belgium",0,"no","Final"
"7386",1993,"f","1993f","J","Cyprus","Bosnia & Herzegovina",0,"no","Final"
"7387",1993,"f","1993f","J","Cyprus","Croatia",0,"no","Final"
"7388",1993,"f","1993f","J","Cyprus","Cyprus",0,"yes","Final"
"7389",1993,"f","1993f","J","Cyprus","Denmark",0,"no","Final"
"7390",1993,"f","1993f","J","Cyprus","Finland",0,"no","Final"
"7391",1993,"f","1993f","J","Cyprus","France",10,"no","Final"
"7392",1993,"f","1993f","J","Cyprus","Germany",0,"no","Final"
"7393",1993,"f","1993f","J","Cyprus","Greece",12,"no","Final"
"7394",1993,"f","1993f","J","Cyprus","Iceland",2,"no","Final"
"7395",1993,"f","1993f","J","Cyprus","Ireland",7,"no","Final"
"7396",1993,"f","1993f","J","Cyprus","Israel",0,"no","Final"
"7397",1993,"f","1993f","J","Cyprus","Italy",0,"no","Final"
"7398",1993,"f","1993f","J","Cyprus","Luxembourg",0,"no","Final"
"7399",1993,"f","1993f","J","Cyprus","Malta",1,"no","Final"
"7400",1993,"f","1993f","J","Cyprus","Norway",8,"no","Final"
"7401",1993,"f","1993f","J","Cyprus","Portugal",3,"no","Final"
"7402",1993,"f","1993f","J","Cyprus","Slovenia",0,"no","Final"
"7403",1993,"f","1993f","J","Cyprus","Spain",5,"no","Final"
"7404",1993,"f","1993f","J","Cyprus","Sweden",0,"no","Final"
"7405",1993,"f","1993f","J","Cyprus","Switzerland",6,"no","Final"
"7406",1993,"f","1993f","J","Cyprus","The Netherlands",0,"no","Final"
"7407",1993,"f","1993f","J","Cyprus","Turkey",0,"no","Final"
"7408",1993,"f","1993f","J","Cyprus","United Kingdom",4,"no","Final"
"7409",1993,"f","1993f","J","Denmark","Austria",0,"no","Final"
"7410",1993,"f","1993f","J","Denmark","Belgium",0,"no","Final"
"7411",1993,"f","1993f","J","Denmark","Bosnia & Herzegovina",0,"no","Final"
"7412",1993,"f","1993f","J","Denmark","Croatia",0,"no","Final"
"7413",1993,"f","1993f","J","Denmark","Cyprus",2,"no","Final"
"7414",1993,"f","1993f","J","Denmark","Denmark",0,"yes","Final"
"7415",1993,"f","1993f","J","Denmark","Finland",0,"no","Final"
"7416",1993,"f","1993f","J","Denmark","France",12,"no","Final"
"7417",1993,"f","1993f","J","Denmark","Germany",3,"no","Final"
"7418",1993,"f","1993f","J","Denmark","Greece",0,"no","Final"
"7419",1993,"f","1993f","J","Denmark","Iceland",4,"no","Final"
"7420",1993,"f","1993f","J","Denmark","Ireland",6,"no","Final"
"7421",1993,"f","1993f","J","Denmark","Israel",0,"no","Final"
"7422",1993,"f","1993f","J","Denmark","Italy",0,"no","Final"
"7423",1993,"f","1993f","J","Denmark","Luxembourg",0,"no","Final"
"7424",1993,"f","1993f","J","Denmark","Malta",5,"no","Final"
"7425",1993,"f","1993f","J","Denmark","Norway",0,"no","Final"
"7426",1993,"f","1993f","J","Denmark","Portugal",1,"no","Final"
"7427",1993,"f","1993f","J","Denmark","Slovenia",0,"no","Final"
"7428",1993,"f","1993f","J","Denmark","Spain",0,"no","Final"
"7429",1993,"f","1993f","J","Denmark","Sweden",7,"no","Final"
"7430",1993,"f","1993f","J","Denmark","Switzerland",10,"no","Final"
"7431",1993,"f","1993f","J","Denmark","The Netherlands",0,"no","Final"
"7432",1993,"f","1993f","J","Denmark","Turkey",0,"no","Final"
"7433",1993,"f","1993f","J","Denmark","United Kingdom",8,"no","Final"
"7434",1993,"f","1993f","J","Finland","Austria",0,"no","Final"
"7435",1993,"f","1993f","J","Finland","Belgium",0,"no","Final"
